offset,opcode,detection
21612,21612: SLOAD,Store read after unsafe call
21626,21626: SSTORE,Store write after unsafe call
21803,21803: SLOAD,Store read after unsafe call
21824,21824: SLOAD,Store read after unsafe call
21879,21879: SLOAD,Store read after unsafe call
21927,21927: SLOAD,Store read after unsafe call
22091,22091: SLOAD,Store read after unsafe call
22105,22105: SSTORE,Store write after unsafe call
22156,22156: SLOAD,Store read after unsafe call
22250,22250: SLOAD,Store read after unsafe call
22381,22381: SLOAD,Store read after unsafe call
22598,22598: SLOAD,Store read after unsafe call
22666,22666: SSTORE,Store write after unsafe call
22773,22773: SLOAD,Store read after unsafe call
22899,22899: SLOAD,Store read after unsafe call
23018,23018: SSTORE,Store write after unsafe call
23130,23130: SLOAD,Store read after unsafe call
23156,23156: SLOAD,Store read after unsafe call
23249,23249: SSTORE,Store write after unsafe call
23456,23456: SLOAD,Store read after unsafe call
23808,23808: SLOAD,Store read after unsafe call
23861,23861: SSTORE,Store write after unsafe call
24370,24370: SLOAD,Store read after unsafe call
24423,24423: SSTORE,Store write after unsafe call
24436,24436: SLOAD,Store read after unsafe call
24455,24455: SSTORE,Store write after unsafe call
24467,24467: SLOAD,Store read after unsafe call
24486,24486: SSTORE,Store write after unsafe call
24591,24591: SLOAD,Store read after unsafe call
25011,25011: SLOAD,Store read after unsafe call
25459,25459: SLOAD,Store read after unsafe call
25751,25751: SLOAD,Store read after unsafe call
25861,25861: SLOAD,Store read after unsafe call
25875,25875: SSTORE,Store write after unsafe call
26760,26760: SLOAD,Store read after unsafe call
26774,26774: SSTORE,Store write after unsafe call
27349,27349: SLOAD,Store read after unsafe call
27363,27363: SSTORE,Store write after unsafe call
28036,28036: SLOAD,Store read after unsafe call
28123,28123: SSTORE,Store write after unsafe call
28563,28563: SLOAD,Store read after unsafe call
28570,28570: SSTORE,Store write after unsafe call
28628,28628: SLOAD,Store read after unsafe call
28717,28717: SLOAD,Store read after unsafe call
28841,28841: SLOAD,Store read after unsafe call
28967,28967: SLOAD,Store read after unsafe call
29091,29091: SLOAD,Store read after unsafe call
29112,29112: SSTORE,Store write after unsafe call
29122,29122: SLOAD,Store read after unsafe call
29143,29143: SSTORE,Store write after unsafe call
29151,29151: SLOAD,Store read after unsafe call
29170,29170: SSTORE,Store write after unsafe call
29178,29178: SLOAD,Store read after unsafe call
29197,29197: SSTORE,Store write after unsafe call
29204,29204: SLOAD,Store read after unsafe call
29858,29858: SLOAD,Store read after unsafe call
30402,30402: SLOAD,Store read after unsafe call
30453,30453: SLOAD,Store read after unsafe call
30571,30571: SLOAD,Store read after unsafe call
30608,30608: SLOAD,Store read after unsafe call
30638,30638: SLOAD,Store read after unsafe call
30698,30698: SLOAD,Store read after unsafe call
30986,30986: SLOAD,Store read after unsafe call
31007,31007: SLOAD,Store read after unsafe call
31050,31050: SLOAD,Store read after unsafe call
31172,31172: SLOAD,Store read after unsafe call
31716,31716: SLOAD,Store read after unsafe call
31767,31767: SLOAD,Store read after unsafe call
31885,31885: SLOAD,Store read after unsafe call
31922,31922: SLOAD,Store read after unsafe call
31952,31952: SLOAD,Store read after unsafe call
32037,32037: SLOAD,Store read after unsafe call
32112,32112: SLOAD,Store read after unsafe call
32133,32133: SSTORE,Store write after unsafe call
32149,32149: SLOAD,Store read after unsafe call
32181,32181: SLOAD,Store read after unsafe call
32220,32220: SLOAD,Store read after unsafe call
32273,32273: SLOAD,Store read after unsafe call
32385,32385: SLOAD,Store read after unsafe call
32475,32475: SLOAD,Store read after unsafe call
32826,32826: SLOAD,Store read after unsafe call
33605,33605: SLOAD,Store read after unsafe call
33619,33619: SSTORE,Store write after unsafe call
33662,33662: SLOAD,Store read after unsafe call
33670,33670: SSTORE,Store write after unsafe call
33715,33715: SLOAD,Store read after unsafe call
33772,33772: SSTORE,Store write after unsafe call
33785,33785: SSTORE,Store write after unsafe call
33807,33807: SSTORE,Store write after unsafe call
33899,33899: SLOAD,Store read after unsafe call
33907,33907: SSTORE,Store write after unsafe call
33944,33944: SSTORE,Store write after unsafe call
